Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","6899","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","7037","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","7178","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","7322","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","7470","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","7621","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","7777","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","7936","","Official data"
"FBS","Food Balance Sheets","95","Honduras","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","8096","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","10031","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","10065","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","10100","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","10136","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","10170","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","10205","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","10239","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","10274","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","10309","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","10346","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","10382","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","10417","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","10455","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","10495","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","10541","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","10594","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","10651","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","10704","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","10743","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","10759","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","10750","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","10720","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","10674","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","10623","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","10573","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","10527","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","10482","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","10443","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","10410","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","10385","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","10370","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","10365","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","10364","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","10361","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","10352","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","10335","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","10311","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","10283","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","10253","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","10224","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","10196","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","10169","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","10142","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","10118","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","10096","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","10077","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","10061","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","10046","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","10031","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","10015","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9996","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","9976","","Official data"
"FBS","Food Balance Sheets","97","Hungary","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","9955","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","179","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","183","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","186","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","189","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","192","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","195","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","197","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","200","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","202","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","204","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","207","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","210","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","213","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","215","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","218","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","220","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","222","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","224","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","226","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","228","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","231","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","233","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","236","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","239","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","241","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","244","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","247","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","250","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","252","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","255","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","257","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","260","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","262","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","265","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","267","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","270","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","273","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","276","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","278","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","281","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","284","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","287","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","290","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","293","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","297","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","301","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","305","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","309","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","314","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","318","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","322","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","326","","Official data"
"FBS","Food Balance Sheets","99","Iceland","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","330","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","458627","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","467962","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","477616","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","487607","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","497952","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","508656","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","519722","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","531161","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","542984","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","555200","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","567805","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","580799","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","594193","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","608003","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","622232","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","636884","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","651935","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","667339","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","683033","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","698966","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","715105","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","731444","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","747986","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","764749","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","781737","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","798942","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","816329","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","833834","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","851375","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","868891","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","886349","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","903750","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","921108","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","938453","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","955804","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","973148","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","990460","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","1007747","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","1025015","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","1042262","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","1059501","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","1076706","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","1093787","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","1110626","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","1127144","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","1143289","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","1159095","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","1174662","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","1190138","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","1205625","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","1221156","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","1236687","","Official data"
"FBS","Food Balance Sheets","100","India","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","1252140","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","90860","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","93101","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","95421","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","97829","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","100330","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","102925","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","105606","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","108364","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","111188","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","114067","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","116996","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","119974","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","123002","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","126081","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","129210","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","132385","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","135601","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","138858","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","142156","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","145494","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","148872","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","152281","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","155698","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","159098","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","162459","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","165772","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","169039","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","172265","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","175461","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","178633","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","181786","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","184917","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","188019","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","191086","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","194113","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","197098","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","200050","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","202991","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","205947","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","208939","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","211970","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","215038","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","218146","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","221294","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","224481","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","227710","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","230973","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","234243","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","237487","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","240676","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","243802","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","246864","","Official data"
"FBS","Food Balance Sheets","101","Indonesia","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","249866","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","22536","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","23130","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","23742","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","24373","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","25024","","Official data"
